P02783	DP00241r009_409-726
P02783	DP00472r004_1-324
P02783	DP00309r001_964-976
P02783	DP01476r006_774-1049
P02783	DP01789r004_1-136
P02783	DP00705r013_44-73
P02783	DP00251r006_144-575
P02783	DP01163r002_1-40
P02783	DP02205r001_1-238
P02783	DP01705r002_365-378
P02783	DP01508r001_683-735
P02783	DP01527r002_46-101
P02783	DP02965r002_177-346
P02783	DP00097r009_96-193
P02783	DP00615r006_2213-2308
P02783	DP00028r024_49-83
P02783	DP01289r007_3-22
P02783	DP01777r001_22-329
P02783	DP00175r023_1-130
P02783	DP01192r013_305-377
P02783	DP02673r006_1-18
P02783	DP00162r001_34-59
P02783	DP00342r014_32-47
P02783	DP00447r051_198-241
P02783	DP02510r001_360-613
P02783	DP00553r013_731-848
P02783	DP01295r002_1-72
P02783	DP00166r007_137-148
P02783	DP00092r027_373-521
P02783	DP01256r005_1499-1513
P02783	DP02489r001_1-208
P02783	DP00700r011_1-404
P02783	DP00159r019_784-852
P02783	DP00122r003_298-467
P02783	DP00393r002_121-156
P02783	DP00092r032_373-468
P02783	DP00845r001_95-107
P02783	DP01004r003_1-32
P02783	DP00382r007_79-102
P02783	DP01291r003_51-82
P02783	DP00810r002_63-92
P02783	DP01199r003_281-327
P02783	DP00968r003_1-98
P02783	DP00937r003_144-225
P02783	DP00273r001_340-350
P02783	DP02989r001_1-105
P02783	DP02196r001_107-171
P02783	DP00961r005_817-838
P02783	DP01097r002_81-102
P02783	DP01748r006_752-795
P02783	DP00674r008_2-155
P02783	DP02025r001_1-105
P02783	DP01475r019_877-1186
P02783	DP01524r004_133-145
P02783	DP01182r004_344-356
P02783	DP00298r001_28-80
P02783	DP01070r009_490-568
P02783	DP00935r009_68-80
P02783	DP01453r001_26-85
P02783	DP00356r001_220-269
P02783	DP01100r011_1-441
P02783	DP00928r038_41-72
P02783	DP00922r001_67-115
P02783	DP02327r006_119-190
P02783	DP01481r002_1-94
P02783	DP01825r003_55-79
P02783	DP01295r001_1-72
P02783	DP01356r002_116-144
P02783	DP01485r002_43-67
P02783	DP00092r031_373-468
P02783	DP00028r016_5-118
P02783	DP02464r003_147-159
P02783	DP01196r001_23-215
P02783	DP00039r008_1-90
P02783	DP00080r010_120-144
P02783	DP02340r011_110-215
P02783	DP02481r002_551-1301
P02783	DP01947r002_104-230
P02783	DP00339r002_179-194
P02783	DP03027r006_319-329
P02783	DP00421r009_1-202
P02783	DP00140r004_1-85
P02783	DP00086r062_379-385
P02783	DP01425r004_50-77
P02783	DP00159r021_778-884
P02783	DP00645r006_1-185
P02783	DP00044r002_1-21
P02783	DP00020r007_481-511
P02783	DP00524r005_1155-1187
P02783	DP00955r001_1-242
P02783	DP00541r001_147-403
P02783	DP01475r008_222-302
P02783	DP02957r003_97-114
P02783	DP00070r031_1-140
P02783	DP00136r016_120-217
P02783	DP00907r001_48-80
P02783	DP00609r013_163-374
P02783	DP01117r002_20-42
P02783	DP00191r001_275-364
P02783	DP00963r005_293-307
P02783	DP00006r003_1-104
P02783	DP00698r029_400-532
P02783	DP00897r004_303-318
P02783	DP02138r004_165-184
P02783	DP01095r001_25-54
P02783	DP00610r004_1-455
P02783	DP00262r001_530-698
P02783	DP00518r027_139-171
P02783	DP00509r002_40-60
P02783	DP00463r008_17-98
P02783	DP01320r001_234-348
P02783	DP00157r008_446-512
P02783	DP00928r019_32-72
P02783	DP00161r002_86-185
P02783	DP01425r002_1-111
P02783	DP00015r003_1-76
P02783	DP01606r002_49-60
P02783	DP00720r007_625-723
P02783	DP01534r004_1141-1300
P02783	DP00328r005_310-335
P02783	DP00094r014_1-71
P02783	DP00750r002_68-126
P02783	DP00736r001_1-22
P02783	DP00527r002_1-70
P02783	DP00387r003_1-116
P02783	DP01224r002_739-753
P02783	DP02000r007_242-358
P02783	DP00667r010_1-185
P02783	DP00709r027_102-126
P02783	DP00075r009_1-206
P02783	DP01106r006_236-598
P02783	DP00584r002_1-613
P02783	DP00092r016_390-414
P02783	DP00656r014_252-294
P02783	DP01787r004_1-138
P02783	DP01670r001_1-31
P02783	DP01967r001_102-112
P02783	DP01241r001_680-815
P02783	DP01322r001_396-591
P02783	DP00943r006_1-154
P02783	DP00709r037_1-63
P02783	DP00349r011_212-234
P02783	DP00028r014_49-68
P02783	DP00685r002_21-44
P02783	DP00461r028_40-76
P02783	DP00027r005_41-97
P02783	DP02960r013_460-470
P02783	DP01542r006_632-656
P02783	DP00128r001_401-651
P02783	DP00231r006_1-200
P02783	DP00995r004_28-50
P02783	DP00605r003_109-135
P02783	DP01475r012_222-302
P02783	DP01760r005_38-48
P02783	DP00531r022_61-115
P02783	DP02324r002_572-581
P02783	DP01272r001_908-922
P02783	DP00531r002_1-115
P02783	DP01094r007_56-88
P02783	DP00078r001_216-380
P02783	DP01261r001_1-26
P02783	DP00008r017_66-256
P02783	DP02042r001_188-241
P02783	DP00706r001_60-171
P02783	DP01464r001_265-332
P02783	DP02188r001_1-10
P02783	DP01170r001_408-838
P02783	DP00028r012_51-63
P02783	DP00699r016_1-406
P02783	DP00379r003_163-172
P02783	DP02126r001_208-225
P02783	DP00958r006_65-113
P02783	DP00324r004_92-102
P02783	DP00324r002_92-102
P02783	DP00027r006_1-97
P02783	DP00839r005_253-285
P02783	DP00221r002_1-585
P02783	DP00611r003_1-292
P02783	DP00588r002_1-82
P02783	DP00618r009_79-92
P02783	DP00080r014_120-129
P02783	DP01113r002_1-168
P02783	DP02878r009_42-61
P02783	DP01088r003_1-89
P02783	DP02226r003_1-24
P02783	DP01239r001_438-447
P02783	DP00222r010_1-720
P02783	DP00555r001_1-134
P02783	DP01151r001_1-266
P02783	DP00179r002_1-68
P02783	DP01482r001_553-741
P02783	DP00934r009_14-33
P02783	DP01542r002_1-566
P02783	DP01488r007_11-23
P02783	DP02169r001_217-232
P02783	DP01048r003_224-276
P02783	DP02117r005_21-58
P02783	DP02854r001_769-805
P02783	DP00748r006_224-237
P02783	DP01495r002_513-655
P02783	DP00159r004_812-884
P02783	DP00351r002_547-813
P02783	DP00062r009_178-187
P02783	DP00734r006_258-269
P02783	DP00543r024_1-63
P02783	DP00928r029_37-72
P02783	DP02960r006_410-472
P02783	DP01156r001_105-194
P02783	DP00120r022_636-771
P02783	DP01228r005_1-101
P02783	DP00390r004_282-309
P02783	DP00834r009_22-44
P02783	DP01244r002_395-406
P02783	DP00159r012_812-884
P02783	DP02901r005_44-88
P02783	DP00039r019_1-90
P02783	DP00986r001_2-29
P02783	DP01112r001_80-109
P02783	DP00287r006_54-213
P02783	DP00631r009_1-90
P02783	DP01044r003_82-103
P02783	DP00694r003_1-228
P02783	DP01392r003_91-157
P02783	DP02862r004_99-144
P02783	DP01351r003_171-188
P02783	DP00718r027_238-278
P02783	DP00445r001_166-175
P02783	DP01997r002_726-825
P02783	DP02325r001_67-81
P02783	DP02965r012_177-346
P02783	DP00378r011_349-495
P02783	DP01877r004_369-402
P02783	DP02061r001_49-75
P02783	DP00521r005_1-202
P02783	DP00607r009_42-86
P02783	DP01437r003_115-180
P02783	DP01311r006_159-170
P02783	DP01132r003_246-262
P02783	DP00965r003_12-60
P02783	DP00795r018_31-40
P02783	DP02830r002_419-428
P02783	DP01442r001_1-260
P02783	DP00164r001_1-106
P02783	DP00320r002_1-23
P02783	DP01129r001_23-36
P02783	DP00082r003_393-490
P02783	DP00698r018_400-532
P02783	DP00485r001_178-203
P02783	DP00047r005_1-169
P02783	DP00673r003_2-105
P02783	DP01324r003_1385-1398
P02783	DP01139r005_129-160
P02783	DP01774r001_175-244
P02783	DP00814r002_1-110
P02783	DP00686r005_579-590
P02783	DP00113r010_1-93
P02783	DP00065r001_569-1123
P02783	DP01825r002_5-24
P02783	DP01426r019_786-928
P02783	DP00319r002_549-564
P02783	DP02950r002_43-79
P02783	DP00086r064_1-39
P02783	DP02267r001_1-24
P02783	DP00427r006_541-557
P02783	DP00943r007_1-154
P02783	DP02481r005_551-719
P02783	DP02772r006_621-640
P02783	DP00584r011_1-613
P02783	DP00182r001_1-13
P02783	DP00065r005_569-1123
P02783	DP00231r005_1-200
P02783	DP00669r002_26-96
P02783	DP01161r001_169-194
P02783	DP01334r001_215-240
P02783	DP01119r010_17-21
P02783	DP01538r002_419-502
P02783	DP00117r008_29-39
P02783	DP00696r002_84-94
P02783	DP01806r001_1-108
P02783	DP01069r005_1-101
P02783	DP02881r002_621-676
P02783	DP00656r012_252-294
P02783	DP00820r007_71-99
P02783	DP00527r006_1-70
P02783	DP01427r001_200-301
P02783	DP00044r004_1-21
P02783	DP00175r022_1-130
P02783	DP00822r002_21-35
P02783	DP00768r004_14-99
P02783	DP01603r005_62-77
P02783	DP00423r010_166-252
P02783	DP03055r003_50-54
P02783	DP00365r002_19-147
P02783	DP01965r003_43-63
P02783	DP00657r001_1-265
P02783	DP00173r008_1-116
P02783	DP00257r015_89-125
P02783	DP00418r002_1094-1218
P02783	DP00700r002_1-404
P02783	DP02643r001_101-116
P02783	DP00175r018_1-53
P02783	DP00520r003_1-217
P02783	DP00011r005_63-76
P02783	DP01159r004_1-97
P02783	DP02772r041_1194-1198
P02783	DP01464r004_362-396
P02783	DP00040r023_50-91
P02783	DP01172r011_407-503
P02783	DP00422r003_1-23
P02783	DP00608r016_59-129
P02783	DP01171r001_201-268
P02783	DP01669r002_206-218
P02783	DP01228r004_1-101
P02783	DP01775r004_1-160
P02783	DP00485r002_180-205
P02783	DP00009r001_89-104
P02783	DP00070r018_1-140
P02783	DP01849r006_109-142
P02783	DP01741r003_161-178
P02783	DP00228r003_724-760
P02783	DP01142r001_191-447
P02783	DP00519r009_2781-2819
P02783	DP01129r002_23-36
P02783	DP01488r008_56-83
P02783	DP00186r006_1-143
P02783	DP00260r014_1-143
P02783	DP02007r001_1265-1521
P02783	DP02334r003_1133-1144
P02783	DP00698r028_400-532
P02783	DP00808r001_1-51
P02783	DP00974r002_361-398
P02783	DP00353r006_1-89
P02783	DP01075r004_300-1076
P02783	DP00546r001_1-129
P02783	DP00395r009_580-590
P02783	DP02735r008_2-33
P02783	DP00086r056_367-388
P02783	DP00005r005_1-107
P02783	DP00226r002_48-77
P02783	DP00927r001_222-239
P02783	DP01582r002_358-392
P02783	DP00133r025_1-300
P02783	DP00200r003_28-60
P02783	DP00912r001_107-142
P02783	DP03019r001_205-214
P02783	DP00631r016_1-90
P02783	DP01074r001_1-86
P02783	DP00608r003_59-129
P02783	DP00333r003_246-316
P02783	DP01132r002_242-266
P02783	DP00080r017_134-144
P02783	DP01034r013_1-65
P02783	DP00524r003_1-200
P02783	DP02772r029_319-335
P02783	DP00824r001_54-83
P02783	DP02960r005_410-472
P02783	DP02340r009_110-215
P02783	DP00086r055_375-385
P02783	DP01175r003_233-333
P02783	DP01095r006_25-54
P02783	DP00447r041_161-241
P02783	DP00040r036_63-67
P02783	DP00709r036_1-63
P02783	DP01478r003_458-472
P02783	DP00228r009_724-760
P02783	DP02334r001_1110-1162
P02783	DP02168r001_304-319
P02783	DP01502r004_1-91
P02783	DP02150r001_248-277
P02783	DP01641r001_196-215
P02783	DP01102r004_1-507
P02783	DP00736r003_818-838
P02783	DP00120r008_636-771
P02783	DP01512r003_1-53
P02783	DP01667r002_426-490
P02783	DP00614r004_66-80
P02783	DP02327r007_119-190
P02783	DP02966r001_216-234
P02783	DP02126r003_208-225
P02783	DP00928r034_1-72
P02783	DP00040r026_1-107
P02783	DP00443r005_1069-1092
P02783	DP00262r002_530-698
P02783	DP01542r014_165-535
P02783	DP01094r006_56-88
P02783	DP00882r001_1-40
P02783	DP01064r003_266-296
P02783	DP02372r006_1-22
P02783	DP00239r001_1-27
P02783	DP01426r012_245-269
P02783	DP01478r005_758-808
P02783	DP01296r002_1-52
P02783	DP02145r002_576-601
P02783	DP00540r010_1-345
P02783	DP00553r017_731-848
P02783	DP01477r004_184-210
P02783	DP00092r001_1-13
P02783	DP01850r003_378-392
P02783	DP00662r008_339-462
P02783	DP00278r009_326-341
P02783	DP02295r001_605-614
P02783	DP00871r001_1-121
P02783	DP00575r003_146-161
P02783	DP01426r002_590-635
P02783	DP01851r002_770-779
P02783	DP00943r004_1-154
P02783	DP00563r009_1-204
P02783	DP00152r007_178-202
P02783	DP01620r002_182-200
