O94742	DP00348r010_2059-2118
O94742	DP02069r002_1-20
O94742	DP00885r004_20-36
O94742	DP02925r011_3948-4020
O94742	DP02360r001_74-83
O94742	DP00570r001_119-128
O94742	DP00778r004_1-30
O94742	DP00343r001_1018-1088
O94742	DP00716r001_386-664
O94742	DP00020r004_210-359
O94742	DP00895r002_1-102
O94742	DP00062r008_178-187
O94742	DP00531r010_1-115
O94742	DP00142r001_192-209
O94742	DP00301r016_116-132
O94742	DP00159r026_812-884
O94742	DP00347r001_1-87
O94742	DP02149r001_1-15
O94742	DP01127r003_603-1430
O94742	DP01443r002_1-24
O94742	DP00284r005_343-361
O94742	DP00576r007_182-291
O94742	DP02357r002_2044-2363
O94742	DP01082r009_1119-1165
O94742	DP00256r003_1-110
O94742	DP01510r001_1-30
O94742	DP00187r007_90-126
O94742	DP00947r004_72-106
O94742	DP02000r005_242-358
O94742	DP00667r001_1-185
O94742	DP00673r001_2-105
O94742	DP02033r008_1-956
O94742	DP02464r002_147-159
O94742	DP00697r012_400-532
O94742	DP00842r006_1-86
O94742	DP01590r005_130-218
O94742	DP00179r029_1-68
O94742	DP01305r001_258-286
O94742	DP01611r005_177-205
O94742	DP00179r009_33-68
O94742	DP00076r004_1179-1202
O94742	DP01025r005_1-107
O94742	DP00249r003_103-161
O94742	DP00079r001_1-103
O94742	DP00550r001_1-108
O94742	DP01951r008_2-26
O94742	DP00097r017_1-30
O94742	DP00553r018_731-848
O94742	DP00718r039_443-452
O94742	DP00951r001_1-238
O94742	DP01852r011_1-172
O94742	DP00327r004_303-318
O94742	DP01139r012_173-204
O94742	DP00328r006_281-348
O94742	DP00664r001_1-173
O94742	DP00953r002_1-99
O94742	DP00553r011_731-848
O94742	DP00060r004_192-229
O94742	DP00231r004_1-200
O94742	DP01473r001_20-130
O94742	DP02735r006_2-15
O94742	DP01508r006_712-727
O94742	DP00948r020_182-247
O94742	DP00446r001_128-163
O94742	DP00390r008_383-393
O94742	DP01077r002_1-603
O94742	DP01852r008_1-172
O94742	DP00026r001_455-494
O94742	DP00179r003_1-68
O94742	DP00618r015_79-92
