Q01844	P02619
Q01844	P54936
Q01844	O00571
Q01844	P09038
Q01844	Q5A3P6
Q01844	Q8CJF7
Q01844	Q49492
Q01844	Q8WZ42
Q01844	O81283
Q01844	Q9UJX4
Q01844	P0CL52
Q01844	P31168
Q01844	Q06787
Q01844	P20676
Q01844	P0DMM9
Q01844	G8HXD9
Q01844	P31324
Q01844	P39900
Q01844	P0AFG0
Q01844	P34087
Q01844	P0DN86
Q01844	P42003
Q01844	Q99967
Q01844	Q05776
Q01844	Q9DDG2
Q01844	Q9NQI0
Q01844	Q13569
Q01844	P28698
Q01844	P27088
Q01844	Q9H2Y7
Q01844	P36118
Q01844	Q8A6W3
Q01844	O88513
Q01844	Q9U489
Q01844	Q9UBU9
Q01844	Q05323
Q01844	Q99LM3
Q01844	P04370-5
Q01844	O14519
Q01844	Q67953
Q01844	P27321
Q01844	P24385
Q01844	P01160
Q01844	P33905
Q01844	P53632
Q01844	Q03689
Q01844	P0ACX9
Q01844	P32684
Q01844	O73557
Q01844	P31321
Q01844	Q9HD26
Q01844	P62877
Q01844	O43236-6
Q01844	P22059
Q01844	P04879
Q01844	P53041
Q01844	Q9UKL0
Q01844	P18212
Q01844	P0A7K2
Q01844	P35611
Q01844	P36106
Q01844	O95149
Q01844	Q47785
Q01844	P47813
Q01844	P56210
Q01844	P08510
Q01844	Q92793
Q01844	P30260
Q01844	Q8IVG9
Q01844	Q9Y6I3
Q01844	P21513
Q01844	P30291
Q01844	Q9UMR2
Q01844	Q9UGL1
Q01844	P62558
Q01844	P46937
Q01844	P06401
Q01844	Q13029
Q01844	Q9NQS7
Q01844	P60058
Q01844	Q13188
Q01844	Q5UB51
Q01844	P40477
Q01844	Q05917
Q01844	Q8PMB6
Q01844	P24522
Q01844	O14832
Q01844	P52945
Q01844	P53330
Q01844	P00880
Q01844	P63098
Q01844	P33763
Q01844	P07476
Q01844	P17405
Q01844	Q03519
Q01844	P10114
Q01844	Q13542
Q01844	P83949
Q01844	Q16186
Q01844	P21401
Q01844	O75554
Q01844	P29990
Q01844	P52179
Q01844	Q13164
Q01844	Q05471
Q01844	Q9I332
Q01844	Q24570
Q01844	P42768
Q01844	P03086
Q01844	P10451
Q01844	Q8GYN5
Q01844	P02721
Q01844	Q32ZE1
Q01844	P27958
Q01844	P04183
Q01844	Q9GSG7
Q01844	Q9BJX6
Q01844	Q57733
Q01844	Q9Y4P1
Q01844	P59595
Q01844	P03069
Q01844	P04052
Q01844	P0ABS5
Q01844	Q83AR4
Q01844	P33328
Q01844	Q885L4
Q01844	P07355
Q01844	P62799
Q01844	F6IAY2
Q01844	A0A2K8FR49
Q01844	P17763
Q01844	O00429
Q01844	Q2JIZ5
Q01844	Q12483
Q01844	P63027
Q01844	O75506
Q01844	P32337
Q01844	P39007
Q01844	P77072
Q01844	P03404
Q01844	P09938
Q01844	A0A3S5Y0Q5
Q01844	P0ABE0
Q01844	P32504
Q01844	O24646
Q01844	P31109
Q01844	P58753
Q01844	P12950
Q01844	Q02199
Q01844	Q6BBK3
Q01844	Q9KMA5
Q01844	Q9I1X7
Q01844	P01094
Q01844	Q9LQT8
Q01844	Q9UJX3
Q01844	O75469
Q01844	P32851
Q01844	P02929
Q01844	Q91YD9
Q01844	P04578
Q01844	P13848
Q01844	Q9MAB9
Q01844	M5BF30
Q01844	P51587
Q01844	Q9DEA6
Q01844	Q8K368
Q01844	P06179
Q01844	Q03518
Q01844	P0A882
Q01844	O95718
Q01844	P29353
Q01844	P31087
Q01844	P14598
Q01844	P55036
Q01844	Q06253
Q01844	Q28146
Q01844	P0C5S4
Q01844	P40517
Q01844	P68363
Q01844	Q70Q12
Q01844	P20220
Q01844	O60885
Q01844	Q5UPJ7
Q01844	Q9Z2F5
Q01844	Q08605
Q01844	P0C8E0
Q01844	Q60795
Q01844	P32867
Q01844	P51123
Q01844	Q6P8Z1
Q01844	P06454
Q01844	P31431
Q01844	Q91V27
Q01844	A0A045GWT8
Q01844	P63165
Q01844	Q6SJQ7
Q01844	F1RAX4
Q01844	B2LME8
Q01844	P15382
Q01844	Q96270
Q01844	P52926
Q01844	P35222
Q01844	P03120
Q01844	P0C6L3
Q01844	O60927
Q01844	P46674
Q01844	P40161
Q01844	P16220
Q01844	Q48245
Q01844	P04271
Q01844	Q49AN0
Q01844	P24255
Q01844	P56287
Q01844	P0AAC0
Q01844	P06492
Q01844	Q12905
Q01844	O14733
Q01844	Q88MI5
Q01844	O74774
Q01844	O75928
Q01844	Q9TY14
Q01844	P12497
Q01844	O15234
Q01844	P28583
Q01844	Q64693
Q01844	P17931
Q01844	O00273
Q01844	Q72J05
Q01844	P51965
Q01844	P63159
Q01844	O86488
