P06701	P0C0Y1
P06701	P02545
P06701	Q26997
P06701	P17639
P06701	Q9NHC3
P06701	K9N5Q8
P06701	P9WNR7
P06701	P01050
P06701	Q5QGG3
P06701	Q8NG31
P06701	P08047
P06701	P19972
P06701	P80723
P06701	O32728
P06701	P44654
P06701	P0AFX7
P06701	P08067
P06701	P0C8E1
P06701	P06437
P06701	Q62902
P06701	Q92905
P06701	P68466
P06701	Q8GT36
P06701	P01139
P06701	P05844
P06701	Q9VAN6
P06701	P73124
P06701	Q6F3E8
P06701	Q9NK80
P06701	Q04660
P06701	P02655
P06701	P0ABI8
P06701	Q8T9B6
P06701	Q10Q08
P06701	P62552
P06701	P02619
P06701	P54936
P06701	O00571
P06701	P09038
P06701	Q5A3P6
P06701	Q8CJF7
P06701	Q49492
P06701	Q8WZ42
P06701	O81283
P06701	Q9UJX4
P06701	P0CL52
P06701	P31168
P06701	Q06787
P06701	P20676
P06701	P0DMM9
P06701	G8HXD9
P06701	P31324
P06701	P39900
P06701	P0AFG0
P06701	P34087
P06701	P0DN86
P06701	P42003
P06701	Q99967
P06701	Q05776
P06701	Q9DDG2
P06701	Q9NQI0
P06701	Q13569
P06701	P28698
P06701	P27088
P06701	Q9H2Y7
P06701	P36118
P06701	Q8A6W3
P06701	O88513
P06701	Q9U489
P06701	Q9UBU9
P06701	Q05323
P06701	Q99LM3
P06701	P04370-5
P06701	O14519
P06701	Q67953
P06701	P27321
P06701	P24385
P06701	P01160
P06701	P33905
P06701	P53632
P06701	Q03689
P06701	P0ACX9
P06701	P32684
P06701	O73557
P06701	P31321
P06701	Q9HD26
P06701	P62877
P06701	O43236-6
P06701	P22059
P06701	P04879
P06701	P53041
P06701	Q9UKL0
P06701	P18212
P06701	P0A7K2
P06701	P35611
P06701	P36106
P06701	O95149
P06701	Q47785
P06701	P47813
P06701	P56210
P06701	P08510
P06701	Q92793
P06701	P30260
P06701	Q8IVG9
P06701	Q9Y6I3
P06701	P21513
P06701	P30291
P06701	Q9UMR2
P06701	Q9UGL1
