P09651	Q62165
P09651	Q09514
P09651	P14602
P09651	Q9WBP8
P09651	P02730
P09651	P12302
P09651	Q6PHW0
P09651	P56254
P09651	P52630
P09651	P08670
P09651	Q13469
P09651	P31896
P09651	Q90623
P09651	Q56026
P09651	P61328-2
P09651	Q9HAN9
P09651	P22473
P09651	Q8HYY9
P09651	P62328
P09651	P00760
P09651	Q07412
P09651	Q80FJ1
P09651	Q16543
P09651	P42226
P09651	Q13568
P09651	Q14457
P09651	P46065
P09651	Q38825
P09651	P49768
P09651	Q5V913
P09651	O29867
P09651	Q8VHC5
P09651	Q05344
P09651	Q5RJL0
P09651	Q86FP8
P09651	P49354
P09651	Q9BQ15
P09651	P22995
P09651	Q9CXY6
P09651	Q9UJX6
P09651	Q9UKT5
P09651	Q15517
P09651	P49841
P09651	P12579
P09651	P0ABJ1
P09651	P96884
P09651	P01252
P09651	P04695
P09651	P00004
P09651	Q13526
P09651	Q8R1S4
P09651	Q9NX55
P09651	A5YV76
P09651	Q56311
P09651	P16442
P09651	P27356
P09651	Q9H981
P09651	P81455
P09651	Q93009
P09651	Q08655
P09651	Q8MWS6
P09651	J7FTI7
P09651	P38293
P09651	Q8WUM0
P09651	Q96N21
P09651	Q9XTY3
P09651	P04147
P09651	P9WF19
P09651	P19429
P09651	Q24F70
P09651	O14140
P09651	P23443
P09651	P50440
P09651	F4JL28
P09651	Q9Y239
P09651	P03040
P09651	Q9Y6Q9
P09651	Q9NRJ3
P09651	P82804
P09651	P38919
P09651	E2IHW6
P09651	P10415
P09651	P39926
P09651	O34800
P09651	P70444
P09651	O66493
P09651	Q69ZK9
P09651	O95997
P09651	Q12834
P09651	P06836
P09651	Q24246
P09651	Q9WMX2
P09651	Q96RI1
P09651	P0A6G1
P09651	Q9FG31
P09651	Q8WUP2
P09651	Q2YHF0
P09651	P38862
P09651	Q14493
P09651	P13569
P09651	O88339
P09651	Q08209
P09651	P40709
P09651	P38634
P09651	Q5R6Q2
P09651	P51671
P09651	Q28181-4
P09651	Q12972
P09651	P0A903
P09651	B9KDD4
P09651	P69346
P09651	P9WJ35
P09651	Q84ZX5
P09651	P14921
P09651	P32773
P09651	G1K3N3
P09651	O00268
P09651	P61244-2
P09651	O43236
P09651	P07342
P09651	P05107
P09651	P02666
P09651	P48788
P09651	O43464
P09651	P36594
P09651	P09803
P09651	I1JLC8
P09651	P07948
P09651	Q92540
P09651	P36886
P09651	Q01094
P09651	Q5ZYC9
P09651	I1WVY3
P09651	Q9HCJ0
P09651	P41236
P09651	Q9HZJ8
P09651	P70604
P09651	O60200
P09651	Q2Q4X9
P09651	Q05022
P09651	O14936
P09651	P69428
P09651	Q12287
P09651	P38968
P09651	Q9BE39
P09651	Q02554
P09651	Q9YGY0
P09651	P50750
P09651	O00204
P09651	A0A0H3CFC9
P09651	Q7Z094
P09651	P04386
P09651	Q97W59
P09651	Q9EPH0
P09651	Q09427
P09651	P07293
P09651	Q12888
P09651	P29131
P09651	Q8ZRW0
P09651	P29375
P09651	P09415
P09651	P0ABQ4
P09651	Q12000
P09651	P04608
P09651	P01100
P09651	P23202
P09651	P01099
P09651	Q04656
P09651	P0AGE2
P09651	P04908
P09651	Q22942
P09651	Q09882
P09651	P22943
P09651	Q00987
P09651	P03607
P09651	P43351
P09651	P25916
P09651	Q01101
P09651	Q9NR00
P09651	Q8RY59
P09651	Q00944
P09651	Q9JLC3
P09651	P68390
P09651	P04156
P09651	Q06609
P09651	P84022
P09651	P12957
P09651	P20444
P09651	Q16576
P09651	Q05127
P09651	P46669
P09651	Q07930
P09651	Q9Z1X4
P09651	P16006
P09651	P0A6Y8
P09651	P03421
P09651	P69924
P09651	Q07097
P09651	Q61548
P09651	P15927
P09651	Q9Y258
P09651	Q9FUW7
P09651	Q8ZRP0
P09651	Q9HAU5
P09651	P04972
P09651	Q9EPU7
P09651	Q62627
P09651	P53350
P09651	P03315
P09651	Q24139
P09651	Q53654
P09651	P02549
P09651	A6Q0K5
P09651	P52695
P09651	Q6PBE3
P09651	Q86UE8
P09651	Q58667
P09651	Q9WTY2
P09651	A0KJC7
P09651	Q99958
P09651	P45379
P09651	Q71UI9
P09651	P07598
P09651	P55980
P09651	Q5JJ98
P09651	E1UJ20
P09651	P05059
P09651	O00488
P09651	O43663
P09651	P30996
P09651	P01071
P09651	P02686-5
P09651	P02511
P09651	P54687
P09651	P07248
P09651	O43715
P09651	Q1PAB4
P09651	P83731
P09651	Q9Y5B0
P09651	Q96GU1
P09651	Q5UPT2
P09651	P41351
P09651	Q98XH7
P09651	Q88QP8
P09651	P38516
P09651	P10922
P09651	P78356
P09651	P12506
P09651	Q6FI81
P09651	Q06208
P09651	O33599
P09651	P17677
P09651	P19793
P09651	P49687
P09651	P81019
P09651	Q8N488
P09651	P60723
P09651	A0A0E3K9N8
P09651	P19619
P09651	Q9KX51
P09651	D2JX42
P09651	P61012
P09651	J8TM36
P09651	A0A0H2W778
P09651	Q96DE5
P09651	P27986
P09651	P9WKX3
P09651	P61244
P09651	P59113
P09651	P41567
P09651	A0A0J9X1Q5
P09651	P38038
P09651	P12355
P09651	P27001
P09651	Q9ERE7
P09651	P17810
P09651	P51023
P09651	P14907
P09651	Q32NN2
P09651	P03129
P09651	P25054
P09651	P25814
P09651	P32521
P09651	P49427
P09651	Q9HB71-2
P09651	P23441
P09651	Q14978
P09651	P06701
P09651	P27392
P09651	P22868
P09651	O01479
P09651	Q9UMX1
P09651	P20435
P09651	Q9V452
P09651	O75533
P09651	Q9WUP7-2
P09651	Q9H1D0
P09651	M1GUG5
P09651	P9WIP5
